#teameditpage,,,,,,,
Potential_Name_21501,Sacred,,神聖,,,,
Potential_Name_21502,First aid,,First aid,,,,
Potential_Name_21503,Flash,,閃光,,,,
Potential_Name_22101,Desperate,,絕命,,,,
Potential_Name_22102,Storm,,強攻,,,,
Potential_Name_22103,Phalanx,,方陣,,,,
Potential_Name_22201,Break defense,,Break defense,,,,
Potential_Name_22202,Vampire,,Vampire,,,,
Potential_Name_22203,Desperate,,絕命,,,,
Potential_Name_22301,Grim Reaper,,Grim Reaper,,,,
Potential_Name_22302,Grim Reaper,,Grim Reaper,,,,
Potential_Name_22303,Grim Reaper,,Grim Reaper,,,,
Potential_Name_22401,Break defense,,Break defense,,,,
Potential_Name_22402,Storm,,強攻,,,,
Potential_Name_22403,Sacred,,神聖,,,,
Potential_Name_22501,Resistance,,Resistance,,,,
Potential_Name_22502,Phalanx,,方陣,,,,
Potential_Name_22503,Desperate,,絕命,,,,
Potential_Name_23101,Phalanx,,方陣,,,,
Potential_Name_23102,Storm,,強攻,,,,
Potential_Name_23103,Restraint,,剋制,,,,
Potential_Name_23201,Storm,,強攻,,,,
Potential_Name_23202,Desperate,,絕命,,,,
Potential_Name_23203,Animal heart,,獸心,,,,
Potential_Name_23301,Grim Reaper,,Grim Reaper,,,,
Potential_Name_23302,Grim Reaper,,Grim Reaper,,,,
Potential_Name_23303,Grim Reaper,,Grim Reaper,,,,
Potential_Name_23401,Resistance,,Resistance,,,,
Potential_Name_23402,Storm,,強攻,,,,
Potential_Name_23403,Break defense,,Break defense,,,,
Potential_Name_23501,Aim,,瞄準,,,,
Potential_Name_23502,First aid,,First aid,,,,
Potential_Name_23503,Phalanx,,方陣,,,,
Potential_Name_24101,Phalanx,,方陣,,,,
Potential_Name_24102,Reflection,,Reflection,,,,
Potential_Name_24103,Storm,,強攻,,,,
Potential_Name_24201,Resistance,,Resistance,,,,
Potential_Name_24202,Storm,,強攻,,,,
Potential_Name_24203,First aid,,First aid,,,,
Potential_Name_24301,Grim Reaper,,Grim Reaper,,,,
Potential_Name_24302,Grim Reaper,,Grim Reaper,,,,
Potential_Name_24303,Grim Reaper,,Grim Reaper,,,,
Potential_Name_24401,Sacred,,神聖,,,,
Potential_Name_24402,Break defense,,Break defense,,,,
Potential_Name_24403,Desperate,,絕命,,,,
Potential_Name_24501,Desperate,,絕命,,,,
Potential_Name_24502,Phalanx,,方陣,,,,
Potential_Name_24503,Animal heart,,獸心,,,,
Potential_Content_21101,<size=12>When you have a "debuff" effect，"damage reduction" increases by 10%.</size>,,自身持有「減益」效果時，「減傷」增加10%。,,,,
Potential_Content_21102,<size=12>When the own "health" falls below 50% for the first time，10% of the total health will be restored immediately.</size>,,自身「生命值」首次低於50%時，立即回復10%總生命值的生命。,,,,
Potential_Content_21103,<size=12>Using "Holy Spirit Skills" on yourself will add 10% "Advanced Damage Increase".</size>,,自身使用「聖靈技能」附加10%「高級增傷」。,,,,
Potential_Content_21201,<size=12>When you receive damage from "Holy Spirit Skill"，you will receive an additional 15% "reverse damage rate".</size>,,自身承受「聖靈技能」傷害時附加15%「反傷率」。,,,,
Potential_Content_21202,<size=12>Using "normal attack" increases "Vampire rate" by 30%.</size>,,自身使用「普通攻擊」附加30%「Vampire率」。,,,,
Potential_Content_21203,<size=12>When own "health" is lower than 50%，"damage reduction" increases by 15%.</size>,,自身「生命值」低於50%時，「減傷」增加15%。,,,,
Potential_Content_21301,<size=12>Every time an enemy Hero dies，he will immediately recover 100 points of "Holy Spirit Value".</size>,,敵方每有星神死亡，自身立即回復100點「聖靈值」。,,,,
Potential_Content_21302,<size=12>After using "normal attack" on yourself，you will recover an additional 100 points of "Holy Spirit Value".</size>,,自身使用「普通攻擊」後額外回復100點「聖靈值」。,,,,
Potential_Content_21303,<size=12>After our own alien god uses "normal attack"，we will immediately recover 25 points of "Holy Spirit Value".</size>,,我方自身以外星神使用「普通攻擊」後，自身立即回復25點「聖靈值」。,,,,
Potential_Content_21401,<size=12>When attacking yourself，if the target's current health percentage is higher than your own，this damage will be added with a 30% "critical hit rate".</size>,,自身攻擊時，若目標當前生命值百分比高於自身，此傷害附加30%「暴擊率」。,,,,
Potential_Content_21402,<size=12>When one's own "HP" is lower than 60%，one's own "Beast God Damage Reduction" increases by 40%.</size>,,自身「生命值」低於60%時，自身「獸神減傷」增加40%。,,,,
Potential_Content_21403,<size=12>If you have the "Shield" effect，your "anti-crime rate" increases by 30%.</size>,,若自身持有「護盾」效果，「抗暴率」增加30%。,,,,
Potential_Content_21501,<size=12>Starting from the 2nd round，own "debuff evasion rate" increases by 20%.</size>,,第2回合開始，自身「減益閃避率」增加20%。,,,,
Potential_Content_21502,<size=12>At the beginning of the battle，20% "healing rate" will be added when recovering life，which lasts for 2 rounds.</size>,,戰鬥開始時，自身回復生命時附加20%「治療率」，持續2回合。,,,,
Potential_Content_21503,<size=12>When you receive a "normal attack"，your "dodge rate" increases by 15%.</size>,,自身承受「普通攻擊」時，「閃避率」增加15%。,,,,
Potential_Content_22101,<size=12>Using "Holy Spirit Skills" adds 15% "Critical Hit Rate".</size>,,自身使用「聖靈技能」附加15%「暴擊率」。,,,,
Potential_Content_22102,<size=12>When you cause "physical or magical damage" to the enemy，if the target's health is higher than 50%，the "advanced damage increase" of this damage will be increased by 15%.</size>,,自身對敵方造成「物理或魔法傷害」時，若目標生命值高於50%，此傷害的「高級增傷」增加15%。,,,,
Potential_Content_22103,<size=12>When oneself takes damage from "Holy Spirit Skill"，"damage reduction" increases by 10%.</size>,,自身承受「聖靈技能」傷害時，「減傷」增加10%。,,,,
Potential_Content_22201,<size=12>The damage caused by itself to the enemy's front row ignores 10% of the target's "Defense Value".</size>,,自身對敵方前排造成的傷害無視目標10%「防禦值」。,,,,
Potential_Content_22202,<size=12>When using "Holy Spirit Skill" yourself，add 15% "Vampire Rate".</size>,,自身使用「聖靈技能」時，附加15%「Vampire率」。,,,,
Potential_Content_22203,<size=12>When the own "health" is higher than 50%，the "crit damage rate" increases by 20%.</size>,,自身「生命值」高於50%時，「暴擊傷害率」增加20%。,,,,
Potential_Content_22301,<size=12>Every time an enemy star god dies，he will recover 100 points of "Holy Spirit Value".</size>,,敵方每有星神死亡，自身回復100點「聖靈值」。,,,,
Potential_Content_22302,<size=12>After receiving a "normal attack"，75 points of "Holy Spirit Value" will be restored.</size>,,自身承受「普通攻擊」後，回復75點「聖靈值」。,,,,
Potential_Content_22303,<size=12>After our own alien god uses "normal attack"，we will immediately recover 25 points of "Holy Spirit Value".</size>,,我方自身以外星神使用「普通攻擊」後，自身立即回復25點「聖靈值」。,,,,
Potential_Content_22401,<size=12>Its own "normal attack" ignores 20% of the target's "defense value".</size>,,自身「普通攻擊」無視目標20%「防禦值」。,,,,
Potential_Content_22402,<size=12>Each time one of our star gods dies， his "advanced damage increase" increases by 10%.</size>,,我方每有1名星神死亡，自身「高級增傷」增加10%。,,,,
Potential_Content_22403,<size=12>At the beginning of the battle，your "Holy Spirit Down Evasion Rate" increases by 20% for 2 rounds.</size>,,戰鬥開始時，自身「聖靈下降閃避率」增加20%，持續2回合。,,,,
Potential_Content_22501,<size=12>When oneself takes damage from "Holy Spirit Skill"，the "Anti-Cruel Rate" increases by 25%.</size>,,自身承受「聖靈技能」傷害時，「抗暴率」增加25%。,,,,
Potential_Content_22502,<size=12>Before using "Holy Spirit Skill" for the second time，the "Advanced Damage Reduction" when receiving damage from "Holy Spirit Skill" is increased by 20%.</size>,,自身使用第2次「聖靈技能」前，承受「聖靈技能」傷害時的「高級減傷」增加20%。,,,,
Potential_Content_22503,<size=12>When attacking yourself，if the target has a "debuff" effect，this damage will be added with a 25% "critical hit rate".</size>,,自身攻擊時，若目標身上持有「減益」效果，此傷害附加25%「暴擊率」。,,,,
Potential_Content_23101,<size=12>When you are attacked，if your health percentage is higher than the attacker's，"damage reduction" will be increased by 10%.</size>,,自身受到攻擊時，若自身生命值百分比高於攻擊者，「減傷」增加10%。,,,,
Potential_Content_23102,<size=12>When attacking yourself，if the target's current HP is lower than 50%，this damage will be added with 10% "advanced damage increase".</size>,,自身攻擊時，若目標當前生命值低於50%，此傷害附加10%「高級增傷」。,,,,
Potential_Content_23103,<size=12>Add 15% "advanced damage increase" to the damage caused by the enemy "Vanguard" Star God.</size>,,自身對敵方「先鋒」星神造成的傷害附加15%「高級增傷」。,,,,
Potential_Content_23201,<size=12>Adds 30% "advanced damage increase" to its own "normal attack".</size>,,自身「普通攻擊」附加30%「高級增傷」。,,,,
Potential_Content_23202,<size=12>When you cause "physical or magical damage" to the enemy，if the target's HP is higher than 50%，the "critical hit rate" of this damage will be increased by 20%.</size>,,自身對敵方造成「物理或魔法傷害」時，若目標生命值高於50%，此傷害的「暴擊率」增加20%。,,,,
Potential_Content_23203,<size=12>Increases own "Beast God Damage Reduction" by 20%.</size>,,自身「獸神減傷」增加20%。,,,,
Potential_Content_23301,<size=12>After using "normal attack" on yourself，100 points of "Holy Spirit Value" will be restored.</size>,,自身使用「普通攻擊」後，回復100點「聖靈值」。,,,,
Potential_Content_23302,<size=12>After receiving a "normal attack"，75 points of "Holy Spirit Value" will be restored.</size>,,自身承受「普通攻擊」後，回復75點「聖靈值」。,,,,
Potential_Content_23303,<size=12>Every time an enemy Star God dies，he will immediately recover 100 points of "Holy Spirit Value".</size>,,敵方每有星神死亡，自身立即回復100點「聖靈值」。,,,,
Potential_Content_23401,<size=12>When you are attacked，if the attacker has a "debuff" effect，your "anti-crime rate" will be increased by 30%.</size>,,自身承受攻擊時，若攻擊者身上持有「減益」效果，自身「抗暴率」增加30%。,,,,
Potential_Content_23402,<size=12>Add 20% "advanced damage increase" to the damage caused by yourself to the enemy's back row Star God.</size>,,自身對敵方後排星神造成的傷害附加20%「高級增傷」。,,,,
Potential_Content_23403,<size=12>The second time you use "Holy Spirit Skill"，you will ignore 20% of the target's "Defense Value".</size>,,自身第2次使用「聖靈技能」無視目標20%「防禦值」。,,,,
Potential_Content_23501,<size=12>When the own "health" is higher than 50%，the "hit rate" increases by 15%.</size>,,自身「生命值」高於50%時，「命中率」增加15%。,,,,
Potential_Content_23502,<size=12>At the beginning of the 3rd round，restore 20% of your total health.</size>,,第3回合開始時，自身回復總生命值20%的生命。,,,,
Potential_Content_23503,<size=12>At the beginning of the second round，the damage taken by the "Holy Spirit Skill" will be increased by 25% "Advanced Damage Reduction"，which lasts for 1 round.</size>,,第2回合開始時，自身承受「聖靈技能」傷害附加25%「高級減傷」，持續1回合。,,,,
Potential_Content_24101,<size=12>If you have a "buff" effect on yourself，you will receive an additional 10% "advanced damage reduction" when taking damage.</size>,,若自身身上持有「增益」效果，承受傷害時附加10%「高級減傷」。,,,,
Potential_Content_24102,<size=12>When you are attacked by the enemy's back row Star God，you will receive an additional 10% "reverse damage rate".</size>,,自身承受敵方後排星神攻擊時，附加10%「反傷率」。,,,,
Potential_Content_24103,<size=12>Add 10% "advanced damage increase" to the damage caused by yourself to the enemy's front row Star God.</size>,,自身對敵方前排星神造成的傷害附加10%「高級增傷」。,,,,
Potential_Content_24201,<size=12>When the own "health" is higher than 50%，the "anti-crime rate" increases by 20%.</size>,,自身「生命值」高於50%時，「抗暴率」增加20%。,,,,
Potential_Content_24202,<size=12>When there are 5 or more Star Gods alive on our side，own "Advanced Damage Increase" will be increased by 15%.</size>,,我方有5名或以上星神存活時，自身「高級增傷」增加15%。,,,,
Potential_Content_24203,<size=12>When you restore health to our star god，if the target's health is lower than 50%，the target's "healing rate" will increase by 15%.</size>,,自身對我方星神回復生命時，若目標生命值低於50%，目標「治療率」增加15%。,,,,
Potential_Content_24301,<size=12>Every time an enemy star god dies，he will recover 100 points of "Holy Spirit Value".</size>,,敵方每有星神死亡，自身回復100點「聖靈值」。,,,,
Potential_Content_24302,<size=12>After using "normal attack" on yourself，100 points of "Holy Spirit Value" will be restored.</size>,,自身使用「普通攻擊」後，回復100點「聖靈值」。,,,,
Potential_Content_24303,<size=12>After receiving a "normal attack"，75 points of "Holy Spirit Value" will be restored.</size>,,自身承受「普通攻擊」後，回復75點「聖靈值」。,,,,
Potential_Content_24401,<size=12>When the own "health" is lower than 70%，the "debuff evasion rate" increases by 20%.</size>,,自身「生命值」低於70%時，「減益閃避率」增加20%。,,,,
Potential_Content_24402,<size=12>At the beginning of the second round，self-attack ignores 15% of the target's "Defense Value" and continues until the end of the battle.</size>,,第2回合開始時，自身攻擊無視目標15%「防禦值」，持續至戰鬥結束。,,,,
Potential_Content_24403,<size=12>When using "Holy Spirit Skill" yourself，add 30% "Crit Damage Rate".</size>,,自身使用「聖靈技能」時，附加30%「暴擊傷害率」。,,,,
Potential_Content_24501,<size=12>When you have 2 or more "buff" effects on yourself，the "crit rate" increases by 25%.</size>,,自身身上持有2個或以上的「增益」效果時，「暴擊率」增加25%。,,,,
Potential_Content_24502,<size=12>After using "Holy Spirit Skill" for the first time，one's own "damage reduction" will increase by 20%，which will last until the end of the battle.</size>,,第1次使用「聖靈技能」後，自身「減傷」增加20%，持續至戰鬥結束。,,,,
Potential_Content_24503,<size=12>When receiving "Beast God Damage" for the first time，the "Beast God Damage Reduction Rate" increases by 35%.</size>,,第1次承受「獸神傷害」時，「獸神減傷率」增加35%。,,,,
,,,,,,,
HeroStationBuffBubble_Title,Research center bonus,,研究中心加成,,,,
,,,,,,,
HeroISkillInfoPopup_Title,Explanation,,說明,,,,
HeroISkillInfoPopup_confirm,Confirm,,確認,,,,
HeroNormalAttackBubble_Title,Normal attack,,普通攻擊,,,,
HeroNormalAttackBubble_Tip,Character's normal attack,,角色的普通攻擊,,,,
HeroHolyAttackBubble_Title,Holy Spirit Skills,,聖靈技能,,,,
HeroHolyAttackBubble_Tip,Character's Holy Spirit Attack,,角色的聖靈攻擊,,,,
HeroPassiveBubble_Title,Passive skill,,被動技能,,,,
HeroAwakeSkillBubble_Title,Awakening skills,,覺醒技能,,,,
HeroAwakeSkillBubble_Tip,Character's Awakening Attack,,角色的覺醒攻擊,,,,
,,,,,,,
#HeroName,,,,,,,
hero_name_1101,Apollo,,Apollo,,,,
hero_name_1102,Hercules,,Hercules,,,,
hero_name_1103,Athena,,Athena,,,,
hero_name_1104,Moana,,Moana,,,,
hero_name_1105,Hestia,,Hestia,,,,
hero_name_1106,Bell,,Bell,,,,
hero_name_1107,Hermes,,Hermes,,,,
hero_name_1201,Artemis,,Artemis,,,,
hero_name_1202,Lipa,,Lipa,,,,
hero_name_1203,Aoife,,奧菲,,,,
hero_name_1204,Pais,,派絲,,,,
hero_name_1205,Demeter,,Demeter,,,,
hero_name_1206,Areka,,Areka,,,,
hero_name_1207,Bisky,,Bisky,,,,
hero_name_1208,Stella,,Stella,,,,
hero_name_1209,Eldani,,艾爾妲妮,,,,
hero_name_1210,Sabi,,Sabi,,,,
hero_name_1301,Duff,,Duff,,,,
hero_name_1302,Orian,,奧莉安,,,,
hero_name_1303,Kelis,,凱莉絲,,,,
hero_name_1304,Ahippus,,亞希彼斯,,,,
hero_name_1305,Lu Ge,,Lu Ge,,,,
hero_name_1401,Perseus,,Perseus,,,,
hero_name_1402,修普诺斯,,修普諾斯,,,,
hero_name_1403,Persephone,,Persephone,,,,
hero_name_1404,Jenna,,Jenna,,,,
hero_name_1405,Anrumeda,,安露美達,,,,
hero_name_1406,Mamsha,,瑪姆莎,,,,
,,,,,,,
#EnemyName,,,,,,,
hero_name_9001,Lower level white soldier I,,下級白兵I,,,,
hero_name_9002,Lower level white soldier II,,下級白兵II,,,,
hero_name_9003,Lower level white soldier III,,下級白兵III,,,,
hero_name_9004,Lower level white soldier IV,,下級白兵IV,,,,
hero_name_9005,Intermediate White Soldier I,,中級白兵I,,,,
hero_name_9006,Intermediate White Soldier II,,中級白兵II,,,,
hero_name_9007,Intermediate White Soldier III,,中級白兵III,,,,
hero_name_9008,Intermediate White Soldier IV,,中級白兵IV,,,,
hero_name_9009,Advanced White Soldier I,,高級白兵I,,,,
hero_name_9010,Advanced White Soldier II,,高級白兵II,,,,
hero_name_9011,Advanced White Soldier III,,高級白兵III,,,,
hero_name_9012,Advanced White Soldier IV,,高級白兵IV,,,,
hero_name_9013,Lower Level Cangbing I,,下級蒼兵I,,,,
hero_name_9014,Lower Level Cangbing II,,下級蒼兵II,,,,
hero_name_9015,Lower Level Cangbing III,,下級蒼兵III,,,,
hero_name_9016,Lower Level Cangbing IV,,下級蒼兵IV,,,,
hero_name_9017,Intermediate Blue Soldier I,,中級蒼兵I,,,,
hero_name_9018,Intermediate Blue Soldier II,,中級蒼兵II,,,,
hero_name_9019,Intermediate Blue Soldier III,,中級蒼兵III,,,,
hero_name_9020,Intermediate Blue Soldier IV,,中級蒼兵IV,,,,
hero_name_9021,Advanced Blue Soldier I,,高級蒼兵I,,,,
hero_name_9022,Advanced Blue Soldier II,,高級蒼兵II,,,,
hero_name_9023,Advanced Blue Soldier III,,高級蒼兵III,,,,
hero_name_9024,Advanced Blue Soldier IV,,高級蒼兵IV,,,,
hero_name_9025,Lower Level Red Soldier I,,下級赤兵I,,,,
hero_name_9026,Lower Level Red Soldier II,,下級赤兵II,,,,
hero_name_9027,Lower Level Red Soldier III,,下級赤兵III,,,,
hero_name_9028,Lower Level Red Soldier IV,,下級赤兵IV,,,,
hero_name_9029,Intermediate Red Soldier I,,中級赤兵I,,,,
hero_name_9030,Intermediate Red Soldier II,,中級赤兵II,,,,
hero_name_9031,Intermediate Red Soldier III,,中級赤兵III,,,,
hero_name_9032,Intermediate Red Soldier IV,,中級赤兵IV,,,,
hero_name_9033,Advanced Red Soldier I,,高級赤兵I,,,,
hero_name_9034,Advanced Red Soldier II,,高級赤兵II,,,,
hero_name_9035,Advanced Red Soldier III,,高級赤兵III,,,,
hero_name_9036,Advanced Red Soldier IV,,高級赤兵IV,,,,
hero_name_9037,Lower level black soldier I,,下級黑兵I,,,,
hero_name_9038,Lower level black soldier II,,下級黑兵II,,,,
hero_name_9039,Lower level black soldier III,,下級黑兵III,,,,
hero_name_9040,Lower level black soldier IV,,下級黑兵IV,,,,
hero_name_9041,Intermediate Black Soldier I,,中級黑兵I,,,,
hero_name_9042,Intermediate Black Soldier II,,中級黑兵II,,,,
hero_name_9043,Intermediate Black Soldier III,,中級黑兵III,,,,
hero_name_9044,Intermediate Black Soldier IV,,中級黑兵IV,,,,
hero_name_9045,Advanced Black Soldier I,,高級黑兵I,,,,
hero_name_9046,Advanced Black Soldier II,,高級黑兵II,,,,
hero_name_9047,Advanced Black Soldier III,,高級黑兵III,,,,
hero_name_9048,Advanced Black Soldier IV,,高級黑兵IV,,,,
,,,,,,,
#FullHeroName,,,,,,,
full_hero_name_1101,Apollo the Shiner,,閃耀者．Apollo,,,,
full_hero_name_1102,Demigod hero. Hercules,,半神英雄．Hercules,,,,
full_hero_name_1103,The goddess of victory. Athena,,勝利女神．Athena,,,,
full_hero_name_1104,The giant throne. Moana,,巨爵座．Moana,,,,
full_hero_name_1105,Chaste and flawless. Hestia,,貞潔無瑕．Hestia,,,,
full_hero_name_1106,Lynx. Bell,,天貓座．Bell,,,,
full_hero_name_1107,Messengers of the gods. Hermes,,諸神使者．Hermes,,,,
full_hero_name_1201,The moon of destruction. Artemis,,毀滅之月．Artemis,,,,
full_hero_name_1202,Libra. Lipa,,天秤座．Lipa,,,,
full_hero_name_1203,Lyra. Aoife,,天琴座．奧菲,,,,
full_hero_name_1204,Pisces. Pais,,雙魚座．派絲,,,,
full_hero_name_1205,Earth Mother Goddess. Demeter,,地母神．Demeter,,,,
full_hero_name_1206,Ursa Minor. Areka,,小熊座．Areka,,,,
full_hero_name_1207,Little Leo. Bisky,,小獅座．Bisky,,,,
full_hero_name_1208,Corona Borealis. Stella,,北冕座．Stella,,,,
full_hero_name_1209,Draco. Eldani,,天龍座．艾爾妲妮,,,,
full_hero_name_1210,Ophiuchus. Sabi,,蛇夫座．Sabi,,,,
full_hero_name_1301,Columba. Duff,,天鴿座．Duff,,,,
full_hero_name_1302,Orion. Orian,,獵戶座．奧莉安,,,,
full_hero_name_1303,Hercules. Kelis,,武仙座．凱莉絲,,,,
full_hero_name_1304,圣者．Ahippus,,聖者．亞希彼斯,,,,
full_hero_name_1305,Canis Minor. Lu Ge,,小犬座．Lu Ge,,,,
full_hero_name_1401,Perseus. Perseus,,英仙座．Perseus,,,,
full_hero_name_1402,Eternal sleep. Hypnos,,永夜之眠．修普諾斯,,,,
full_hero_name_1403,Queen of Hades. Persephone,,冥后．Persephone,,,,
full_hero_name_1404,Rhododendron. Jenna,,杜鵑座．Jenna,,,,
full_hero_name_1405,Andromeda. Anrumeda,,仙女座．安露美達,,,,
full_hero_name_1406,Southern Cross. Mamsha,,南十字座．瑪姆莎,,,,
full_hero_name_8001,Lightning giant. Fabuti,,閃電巨人．法布提,,,,
full_hero_name_8003,Frost giant. Bergmire,,冰霜巨人．貝格米爾,,,,
full_hero_name_8101,Lightning giant. Fabuti,,閃電巨人．法布提,,,,
full_hero_name_8103,Frost giant. Bergmire,,冰霜巨人．貝格米爾,,,,
,,,,,,,
#HeroStory,,,,,,,
1101_HeroStory,"As a child of Zeus，one of the twelve main gods of Olympus，the god who represents light and literature，Apollo is a beautiful girl with many talents. Her noble and elegant appearance and confident posture attract everyone's attention. She always She maintains a neat image and wears gorgeous dresses and jewelry to show her noble status as a deity. Although some people think that she is a bit arrogant and aloof，this image also makes her more eye-catching and difficult to ignore.
She attaches great importance to her bloodline. No matter how she behaves or speaks，she can make people feel the good upbringing that a "Lord God" should have. She never lies and does things aboveboard. But precisely because of her persistence in her bloodline，Apollo kept a certain distance from the ordinary people of the gods. Even the people of the gods living in the main city of Olympus rarely saw her in person. Rumor has it that Apollo showed respect only to her parents and sister，maintaining an indifferent attitude towards everyone else. ",,"You are a child of Zeus，one of the twelve main gods of Olympus，and a god who represents light and literature. Apollo is beautiful and smart，and is a beautiful girl with many talents. Her noble and elegant appearance and confident posture attract everyone's attention. She always maintains a neat appearance，wearing gorgeous dresses and jewelry，showing her noble status as a deity. While some consider her a bit haughty and aloof，this image also makes her more compelling and hard to ignore.
She attaches great importance to her bloodline. No matter how she behaves or speaks，she can make people feel the good upbringing that a "Lord God" should have. She never lies and does things aboveboard. But precisely because of her persistence in her bloodline，Apollo maintains a certain distance from the ordinary people of the gods. Even the people of the gods living in the main city of Olympus rarely see her in person. There are rumors that Apollo only showed respect to her parents and sister，and maintained an indifferent attitude towards others. ",,,,
1102_HeroStory,"The demigod Hercules is a very unique female hero. She is also the combat instructor of minor constellations such as Leo Minor，Ursa Minor，and the Southern Cross. She has outstanding muscle lines and extraordinary strength. Despite her appearance and He speaks in an uncle-like tone and has a frank and direct personality. This reverse charm unexpectedly attracts many people.
Hercules is always accompanied by a kitten，a stray cat she accidentally picked up during one of her adventures，and named it "Taro". Taro became Hercules' closest companion，and she often shared her thoughts with Taro.
Although Hercules has the blood of Zeus，she is not as obsessed with the distinction between superiority and inferiority as Apollo and Athena. On the contrary，she is willing to lift up those minor signs who are not in the zodiac，giving them support and guidance. ",,"The demigod Hercules is a very unique female hero. She is also the combat instructor of minor constellations such as Leo Minor，Ursa Minor，and the Southern Cross. She has outstanding muscle lines and extraordinary strength. Despite her appearance，He has an uncle-like tone of voice and a frank and direct personality. This reverse charm unexpectedly attracts many people.
Hercules is always accompanied by a kitten，a stray cat she accidentally picked up during one of her adventures，and named it "Taro". Taro became Hercules' closest companion，and she often shared her thoughts with Taro.
Although Hercules has the blood of Zeus，she is not as obsessed with the distinction between superiority and inferiority as Apollo and Athena. On the contrary，she is willing to lift up those minor signs who are not in the zodiac，giving them support and guidance. ",,,,
1103_HeroStory,"Athena has an elite temperament and a motivated mentality. She looks forward to future adventures and challenges and is full of innocent enthusiasm.

As a god with the direct bloodline of Zeus，Athena is proud and realizes that she inherits the power and responsibility of Zeus. This makes her very dedicated to her achievements and contributions in the divine world. Therefore，Athena is the Twelve Lord God of Olympus，and she will still study and train hard every day to realize her potential and protect the world of humans and gods from the threat of Chaos.

As the goddess of victory，Athena plays an important role in every war. She actively cooperates with other gods and constellations. With her tenacious will and resourceful mind，she shows outstanding combat skills and leadership skills in difficult battles. Committed to maintaining order and peace in the divine world. Athena's selfless devotion makes her a beacon of hope to the gods and she works to restore balance to the divine world. It is a pity that Athena's wisdom is limited to the battlefield. In daily life，she regards Apollo as a close friend and believes that there is a deep friendship and trust between them. However，she is often used by Apollo under different excuses and becomes a tool. I don't know if I am stupid",,"Athena is a person with an elite temperament and a motivated mentality. She looks forward to future adventures and challenges，full of innocent enthusiasm.

As a god with the direct bloodline of Zeus，Athena is proud and realizes that she inherits the power and responsibility of Zeus. This makes her very dedicated to her achievements and contributions in the divine world. Therefore，Athena is one of the twelve main gods of Olympus，and she will still study and train hard every day to realize her potential and protect the world of humans and gods from the threat of Chaos.

As the goddess of victory，Athena plays an important role in every war. She actively cooperates with other gods and constellations. With her tenacious will and resourceful mind，she shows outstanding combat skills and leadership skills in difficult battles. Committed to maintaining order and peace in the divine world. Athena's selfless devotion makes her a beacon of hope to the gods and she works to restore balance to the divine world. It's a pity that Athena's wisdom is limited to the battlefield. In daily life，she regards Apollo as a close friend and believes that there is a deep friendship and trust between them. However，she is often used by Apollo under different excuses，and she is stupid when she is used as a tool. I don’t know. ",,,,
1104_HeroStory,"Hero Moana，the head nurse who works at the new Olympus Medical Center，always treats the people around her with an amiable attitude. No matter how difficult things are，she will always have a smile and care on her face. eyes，and patiently caring for everyone who walks into the medical center. Moana is willing to help others，lending a helping hand when they need help and comfort，and giving them warmth and rewards after solving the incident，which makes people around her feel very at ease. It's like having a selfless mother by their side to protect them.

She will give her partners endless warmth and care，hoping to be their protector and leader. She is full of maternal love during sex，meeting her partner's needs in a gentle way，and conveying her love and care for her partner with her caring and gentle manner. Moana likes to use a soft and romantic tone to communicate with her partner，with a hint of erraticism in her tone of voice. She listens to each other with tolerance and understanding，and provides encouragement and support. There is a soft rhythm to her words that makes people feel relaxed and comfortable. ",," The head nurse who works at the New Olympus Medical Center - Lord Ju. Moana always treats people around her with an amiable attitude. No matter what difficult things she faces，she will always have a smile and caring eyes on her face，and patiently take care of everyone who walks into the medical center. Moana is willing to help others，lending a helping hand when they need help and comfort，and giving them warmth and rewards after solving the incident. This makes people around her feel very at ease，as if there is a selfless mother watching over them.

She will give her partners endless warmth and care，hoping to be their protector and leader. She is full of maternal love during sex，meeting her partner's needs in a gentle way，and conveying her love and care for her partner with her caring and gentle manner. Moana likes to use a soft and romantic tone to communicate with her partner，with a hint of erraticism in her tone of voice. She listens to each other with tolerance and understanding，and provides encouragement and support. There is a soft rhythm to her words that makes people feel relaxed and comfortable. ",,,,
