#AchievementName,,,,,,,
AchievementName_1,Spirit of Contract 一,,契約精神 一,,,,
AchievementName_500,Star Navigator,,星間領航員,,,,
AchievementName_501,Star Navigator,,星間領航員,,,,
AchievementName_502,Star Navigator,,星間領航員,,,,
AchievementName_503,Star Navigator,,星間領航員,,,,
AchievementName_504,Star Navigator,,星間領航員,,,,
AchievementName_505,Star Navigator,,星間領航員,,,,
AchievementName_506,Star Navigator,,星間領航員,,,,
AchievementName_507,Star Navigator,,星間領航員,,,,
AchievementName_508,Star Navigator,,星間領航員,,,,
AchievementName_509,Star Navigator,,星間領航員,,,,
AchievementName_510,Star Navigator,,星間領航員,,,,
AchievementName_511,Star Navigator,,星間領航員,,,,
AchievementName_512,Star Navigator,,星間領航員,,,,
AchievementName_513,Star Navigator,,星間領航員,,,,
AchievementName_514,Star Navigator,,星間領航員,,,,
AchievementName_515,Star Navigator,,星間領航員,,,,
AchievementName_516,Star Navigator,,星間領航員,,,,
AchievementName_517,Star Navigator,,星間領航員,,,,
AchievementName_518,Star Navigator,,星間領航員,,,,
AchievementName_519,Star Navigator,,星間領航員,,,,
AchievementName_520,Star Navigator,,星間領航員,,,,
AchievementName_521,Star Navigator,,星間領航員,,,,
AchievementName_522,Star Navigator,,星間領航員,,,,
AchievementName_523,Star Navigator,,星間領航員,,,,
AchievementName_524,Star Navigator,,星間領航員,,,,
AchievementName_525,Star Navigator,,星間領航員,,,,
AchievementName_526,Star Navigator,,星間領航員,,,,
AchievementName_527,Star Navigator,,星間領航員,,,,
AchievementName_528,Star Navigator,,星間領航員,,,,
AchievementName_529,Star Navigator,,星間領航員,,,,
AchievementName_530,Star Navigator,,星間領航員,,,,
AchievementName_531,Star Navigator,,星間領航員,,,,
AchievementName_532,Star Navigator,,星間領航員,,,,
AchievementName_533,Star Navigator,,星間領航員,,,,
AchievementName_534,Star Navigator,,星間領航員,,,,
AchievementName_535,Star Navigator,,星間領航員,,,,
AchievementName_536,Star Navigator,,星間領航員,,,,
AchievementName_537,Star Navigator,,星間領航員,,,,
AchievementName_538,Star Navigator,,星間領航員,,,,
AchievementName_539,Star Navigator,,星間領航員,,,,
AchievementName_540,Star Navigator,,星間領航員,,,,
AchievementName_541,Star Navigator,,星間領航員,,,,
AchievementName_542,Star Navigator,,星間領航員,,,,
AchievementName_543,Star Navigator,,星間領航員,,,,
AchievementName_544,Star Navigator,,星間領航員,,,,
AchievementName_545,Star Navigator,,星間領航員,,,,
AchievementName_546,Star Navigator,,星間領航員,,,,
AchievementName_547,Star Navigator,,星間領航員,,,,
AchievementName_548,Star Navigator,,星間領航員,,,,
AchievementName_549,Star Navigator,,星間領航員,,,,
AchievementName_550,Star Navigator,,星間領航員,,,,
AchievementName_551,Star Navigator,,星間領航員,,,,
AchievementName_552,Star Navigator,,星間領航員,,,,
AchievementName_553,Star Navigator,,星間領航員,,,,
AchievementName_554,Star Navigator,,星間領航員,,,,
AchievementName_555,Star Navigator,,星間領航員,,,,
AchievementName_556,Star Navigator,,星間領航員,,,,
AchievementName_557,Star Navigator,,星間領航員,,,,
AchievementName_558,Star Navigator,,星間領航員,,,,
AchievementName_559,Star Navigator,,星間領航員,,,,
AchievementName_560,Star Navigator,,星間領航員,,,,
AchievementName_561,Star Navigator,,星間領航員,,,,
AchievementName_562,Star Navigator,,星間領航員,,,,
AchievementName_563,Star Navigator,,星間領航員,,,,
AchievementName_564,Star Navigator,,星間領航員,,,,
AchievementName_565,Star Navigator,,星間領航員,,,,
AchievementName_566,Star Navigator,,星間領航員,,,,
AchievementName_567,Star Navigator,,星間領航員,,,,
AchievementName_568,Star Navigator,,星間領航員,,,,
AchievementName_569,Star Navigator,,星間領航員,,,,
AchievementName_570,Star Navigator,,星間領航員,,,,
AchievementName_571,Star Navigator,,星間領航員,,,,
AchievementName_572,Star Navigator,,星間領航員,,,,
AchievementName_573,Star Navigator,,星間領航員,,,,
AchievementName_574,Star Navigator,,星間領航員,,,,
AchievementName_575,Star Navigator,,星間領航員,,,,
AchievementName_576,Star Navigator,,星間領航員,,,,
AchievementName_577,Star Navigator,,星間領航員,,,,
AchievementName_578,Star Navigator,,星間領航員,,,,
AchievementName_579,Star Navigator,,星間領航員,,,,
AchievementName_580,Wet body lovers 一,,濕身愛好者 一,,,,
AchievementName_581,Wet body lovers 二,,濕身愛好者 二,,,,
AchievementName_582,Wet body lovers 三,,濕身愛好者 三,,,,
AchievementName_583,Wet body lovers 四,,濕身愛好者 四,,,,
AchievementName_584,Wet body lovers 五,,濕身愛好者 五,,,,
AchievementName_585,Wet body lovers 六,,濕身愛好者 六,,,,
AchievementName_586,Wet body lovers 七,,濕身愛好者 七,,,,
AchievementName_587,Wet body lovers 八,,濕身愛好者 八,,,,
AchievementName_588,Wet body lovers 九,,濕身愛好者 九,,,,
AchievementName_589,Wet body lovers 十,,濕身愛好者 十,,,,
AchievementName_590,Wet body lovers 十一,,濕身愛好者 十一,,,,
AchievementName_591,Wet body lovers 十二,,濕身愛好者 十二,,,,
AchievementName_592,Wet body lovers 十三,,濕身愛好者 十三,,,,
AchievementName_593,Wet body lovers 十四,,濕身愛好者 十四,,,,
AchievementName_594,Wet body lovers 十五,,濕身愛好者 十五,,,,
AchievementName_595,Wet body lovers 十六,,濕身愛好者 十六,,,,
AchievementName_596,Wet body lovers 十七,,濕身愛好者 十七,,,,
AchievementName_597,Wet body lovers 十八,,濕身愛好者 十八,,,,
AchievementName_598,Wet body lovers 十九,,濕身愛好者 十九,,,,
AchievementName_599,Wet body lovers 二十,,濕身愛好者 二十,,,,
AchievementName_600,Water gun trainer 一,,水槍訓練家 一,,,,
AchievementName_601,Water gun trainer 二,,水槍訓練家 二,,,,
AchievementName_602,Water gun trainer 三,,水槍訓練家 三,,,,
AchievementName_603,Water gun trainer 四,,水槍訓練家 四,,,,
AchievementName_604,Water gun trainer 五,,水槍訓練家 五,,,,
AchievementName_605,Water gun trainer 六,,水槍訓練家 六,,,,
AchievementName_606,Water gun trainer 七,,水槍訓練家 七,,,,
AchievementName_607,Water gun trainer 八,,水槍訓練家 八,,,,
AchievementName_608,Water gun trainer 九,,水槍訓練家 九,,,,
AchievementName_609,Water gun trainer 十,,水槍訓練家 十,,,,
AchievementName_610,Water gun trainer 十一,,水槍訓練家 十一,,,,
AchievementName_611,Water gun trainer 十二,,水槍訓練家 十二,,,,
AchievementName_612,Water gun trainer 十三,,水槍訓練家 十三,,,,
AchievementName_613,Water gun trainer 十四,,水槍訓練家 十四,,,,
AchievementName_614,Water gun trainer 十五,,水槍訓練家 十五,,,,
AchievementName_615,Water gun trainer 十六,,水槍訓練家 十六,,,,
AchievementName_616,Water gun trainer 十七,,水槍訓練家 十七,,,,
AchievementName_617,Water gun trainer 十八,,水槍訓練家 十八,,,,
AchievementName_618,Water gun trainer 十九,,水槍訓練家 十九,,,,
AchievementName_619,Water gun trainer 二十,,水槍訓練家 二十,,,,
AchievementName_620,Perfect sniper 一,,完美狙擊手 一,,,,
AchievementName_621,Perfect sniper 二,,完美狙擊手 二,,,,
AchievementName_622,Perfect sniper 三,,完美狙擊手 三,,,,
AchievementName_623,Perfect sniper 四,,完美狙擊手 四,,,,
AchievementName_624,Perfect sniper 五,,完美狙擊手 五,,,,
AchievementName_625,Perfect sniper 六,,完美狙擊手 六,,,,
AchievementName_626,Perfect sniper 七,,完美狙擊手 七,,,,
AchievementName_627,Perfect sniper 八,,完美狙擊手 八,,,,
AchievementName_628,Perfect sniper 九,,完美狙擊手 九,,,,
AchievementName_629,Perfect sniper 十,,完美狙擊手 十,,,,
AchievementName_630,Perfect sniper 十一,,完美狙擊手 十一,,,,
AchievementName_631,Perfect sniper 十二,,完美狙擊手 十二,,,,
AchievementName_632,Perfect sniper 十三,,完美狙擊手 十三,,,,
AchievementName_633,Perfect sniper 十四,,完美狙擊手 十四,,,,
AchievementName_634,Perfect sniper 十五,,完美狙擊手 十五,,,,
AchievementName_635,Perfect sniper 十六,,完美狙擊手 十六,,,,
AchievementName_636,Perfect sniper 十七,,完美狙擊手 十七,,,,
AchievementName_637,Perfect sniper 十八,,完美狙擊手 十八,,,,
AchievementName_638,Perfect sniper 十九,,完美狙擊手 十九,,,,
AchievementName_639,Perfect sniper 二十,,完美狙擊手 二十,,,,
AchievementName_640,Feel refreshed 一,,神清气爽 一,,,,
AchievementName_641,Feel refreshed 二,,神清气爽 二,,,,
AchievementName_642,Feel refreshed 三,,神清气爽 三,,,,
AchievementName_643,Feel refreshed 四,,神清气爽 四,,,,
AchievementName_644,Feel refreshed 五,,神清气爽 五,,,,
AchievementName_645,Feel refreshed 六,,神清气爽 六,,,,
AchievementName_646,Feel refreshed 七,,神清气爽 七,,,,
AchievementName_647,Feel refreshed 八,,神清气爽 八,,,,
AchievementName_648,Feel refreshed 九,,神清气爽 九,,,,
AchievementName_649,Feel refreshed 十,,神清气爽 十,,,,
AchievementName_650,Feel refreshed 十一,,神清气爽 十一,,,,
AchievementName_651,Feel refreshed 十二,,神清气爽 十二,,,,
AchievementName_652,Feel refreshed 十三,,神清气爽 十三,,,,
AchievementName_653,Feel refreshed 十四,,神清气爽 十四,,,,
AchievementName_654,Feel refreshed 十五,,神清气爽 十五,,,,
AchievementName_655,Feel refreshed 十六,,神清气爽 十六,,,,
AchievementName_656,Feel refreshed 十七,,神清气爽 十七,,,,
AchievementName_657,Feel refreshed 十八,,神清气爽 十八,,,,
AchievementName_658,Feel refreshed 十九,,神清气爽 十九,,,,
AchievementName_659,Feel refreshed 二十,,神清气爽 二十,,,,
AchievementName_660,Massage Master 一,,按摩大师 一,,,,
AchievementName_661,Massage Master 二,,按摩大师 二,,,,
AchievementName_662,Massage Master 三,,按摩大师 三,,,,
AchievementName_663,Massage Master 四,,按摩大师 四,,,,
AchievementName_664,Massage Master 五,,按摩大师 五,,,,
AchievementName_665,Massage Master 六,,按摩大师 六,,,,
AchievementName_666,Massage Master 七,,按摩大师 七,,,,
AchievementName_667,Massage Master 八,,按摩大师 八,,,,
AchievementName_668,Massage Master 九,,按摩大师 九,,,,
AchievementName_669,Massage Master 十,,按摩大师 十,,,,
AchievementName_670,Massage Master 十一,,按摩大师 十一,,,,
AchievementName_671,Massage Master 十二,,按摩大师 十二,,,,
AchievementName_672,Massage Master 十三,,按摩大师 十三,,,,
AchievementName_673,Massage Master 十四,,按摩大师 十四,,,,
AchievementName_674,Massage Master 十五,,按摩大师 十五,,,,
AchievementName_675,Massage Master 十六,,按摩大师 十六,,,,
AchievementName_676,Massage Master 十七,,按摩大师 十七,,,,
AchievementName_677,Massage Master 十八,,按摩大师 十八,,,,
AchievementName_678,Massage Master 十九,,按摩大师 十九,,,,
AchievementName_679,Massage Master 二十,,按摩大师 二十,,,,
AchievementName_680,Rejuvenation 一,,妙手回春 一,,,,
AchievementName_681,Rejuvenation 二,,妙手回春 二,,,,
AchievementName_682,Rejuvenation 三,,妙手回春 三,,,,
AchievementName_683,Rejuvenation 四,,妙手回春 四,,,,
AchievementName_684,Rejuvenation 五,,妙手回春 五,,,,
AchievementName_685,Rejuvenation 六,,妙手回春 六,,,,
AchievementName_686,Rejuvenation 七,,妙手回春 七,,,,
AchievementName_687,Rejuvenation 八,,妙手回春 八,,,,
AchievementName_688,Rejuvenation 九,,妙手回春 九,,,,
AchievementName_689,Rejuvenation 十,,妙手回春 十,,,,
AchievementName_690,Rejuvenation 十一,,妙手回春 十一,,,,
AchievementName_691,Rejuvenation 十二,,妙手回春 十二,,,,
AchievementName_692,Rejuvenation 十三,,妙手回春 十三,,,,
AchievementName_693,Rejuvenation 十四,,妙手回春 十四,,,,
AchievementName_694,Rejuvenation 十五,,妙手回春 十五,,,,
AchievementName_695,Rejuvenation 十六,,妙手回春 十六,,,,
AchievementName_696,Rejuvenation 十七,,妙手回春 十七,,,,
AchievementName_697,Rejuvenation 十八,,妙手回春 十八,,,,
AchievementName_698,Rejuvenation 十九,,妙手回春 十九,,,,
AchievementName_699,Rejuvenation 二十,,妙手回春 二十,,,,
AchievementName_700,Obtain a total of 60 SSR Star Souls,,累計獲得60個SSR星魂,,,,
AchievementName_701,Star Navigator,,星間領航員,,,,
AchievementName_702,Star Navigator,,星間領航員,,,,
AchievementName_703,Star Navigator,,星間領航員,,,,
AchievementName_704,Star Navigator,,星間領航員,,,,
AchievementName_705,Star Navigator,,星間領航員,,,,
AchievementName_706,Star Navigator,,星間領航員,,,,
AchievementName_707,Star Navigator,,星間領航員,,,,
AchievementName_708,Star Navigator,,星間領航員,,,,
AchievementName_709,Star Navigator,,星間領航員,,,,
AchievementName_710,Star Navigator,,星間領航員,,,,
AchievementName_711,Star Navigator,,星間領航員,,,,
AchievementName_712,Star Navigator,,星間領航員,,,,
AchievementName_713,Star Navigator,,星間領航員,,,,
AchievementName_714,Star Navigator,,星間領航員,,,,
AchievementName_715,Star Navigator,,星間領航員,,,,
AchievementName_716,Star Navigator,,星間領航員,,,,
AchievementName_717,Star Navigator,,星間領航員,,,,
AchievementName_718,Star Navigator,,星間領航員,,,,
AchievementName_719,Star Navigator,,星間領航員,,,,
AchievementName_720,Star Navigator,,星間領航員,,,,
AchievementName_721,Star Navigator,,星間領航員,,,,
AchievementName_722,Star Navigator,,星間領航員,,,,
AchievementName_723,Star Navigator,,星間領航員,,,,
AchievementName_724,Star Navigator,,星間領航員,,,,
AchievementName_725,Star Navigator,,星間領航員,,,,
AchievementName_726,Star Navigator,,星間領航員,,,,
AchievementName_727,Star Navigator,,星間領航員,,,,
AchievementName_728,Star Navigator,,星間領航員,,,,
AchievementName_729,Star Navigator,,星間領航員,,,,
AchievementName_730,Star Navigator,,星間領航員,,,,
AchievementName_731,Star Navigator,,星間領航員,,,,
AchievementName_732,Star Navigator,,星間領航員,,,,
AchievementName_733,Star Navigator,,星間領航員,,,,
AchievementName_734,Star Navigator,,星間領航員,,,,
AchievementName_735,Star Navigator,,星間領航員,,,,
AchievementName_736,Star Navigator,,星間領航員,,,,
AchievementName_737,Star Navigator,,星間領航員,,,,
AchievementName_738,Star Navigator,,星間領航員,,,,
AchievementName_739,Star Navigator,,星間領航員,,,,
AchievementName_740,Star Navigator,,星間領航員,,,,
AchievementName_741,Star Navigator,,星間領航員,,,,
AchievementName_742,Star Navigator,,星間領航員,,,,
AchievementName_743,Star Navigator,,星間領航員,,,,
AchievementName_744,Star Navigator,,星間領航員,,,,
AchievementName_745,Star Navigator,,星間領航員,,,,
AchievementName_746,Star Navigator,,星間領航員,,,,
AchievementName_747,Star Navigator,,星間領航員,,,,
AchievementName_748,Star Navigator,,星間領航員,,,,
AchievementName_749,Star Navigator,,星間領航員,,,,
AchievementName_750,Star Navigator,,星間領航員,,,,
AchievementName_751,Star Navigator,,星間領航員,,,,
AchievementName_752,Star Navigator,,星間領航員,,,,
AchievementName_753,Star Navigator,,星間領航員,,,,
AchievementName_754,Star Navigator,,星間領航員,,,,
AchievementName_755,Star Navigator,,星間領航員,,,,
AchievementName_756,Star Navigator,,星間領航員,,,,
AchievementName_757,Star Navigator,,星間領航員,,,,
AchievementName_758,Star Navigator,,星間領航員,,,,
AchievementName_759,Star Navigator,,星間領航員,,,,
AchievementName_760,Star Navigator,,星間領航員,,,,
AchievementName_761,Star Navigator,,星間領航員,,,,
AchievementName_762,Star Navigator,,星間領航員,,,,
AchievementName_763,Star Navigator,,星間領航員,,,,
AchievementName_764,Star Navigator,,星間領航員,,,,
,,,,,,,
#AchievementDesc,,,,,,,
AchievementDesc_1,Contract pattern grade reached LV1,,契约纹Grade达到LV1,,,,
AchievementDesc_2,Contract pattern grade reached LV4,,契约纹Grade达到LV4,,,,
AchievementDesc_3,Contract pattern grade reached LV6,,契约纹Grade达到LV6,,,,
AchievementDesc_4,Contract pattern grade reached LV8,,契约纹Grade达到LV8,,,,
AchievementDesc_5,Contract pattern grade reached LV10,,契约纹Grade达到LV10,,,,
AchievementDesc_6,Contract pattern grade reached LV12,,契约纹Grade达到LV12,,,,
AchievementDesc_7,Contract pattern grade reached LV14,,契约纹Grade达到LV14,,,,
AchievementDesc_8,Contract pattern grade reached LV16,,契约纹Grade达到LV16,,,,
AchievementDesc_9,Contract pattern grade reached LV18,,契约纹Grade达到LV18,,,,
AchievementDesc_10,Contract pattern grade reached LV20,,契约纹Grade达到LV20,,,,
AchievementDesc_11,Contract pattern grade reached LV22,,契约纹Grade达到LV22,,,,
AchievementDesc_12,Contract pattern grade reached LV24,,契约纹Grade达到LV24,,,,
AchievementDesc_13,Contract pattern grade reached LV26,,契约纹Grade达到LV26,,,,
AchievementDesc_14,Contract pattern grade reached LV28,,契约纹Grade达到LV28,,,,
AchievementDesc_15,Contract pattern grade reached LV30,,契约纹Grade达到LV30,,,,
AchievementDesc_16,Contract pattern grade reached LV32,,契约纹Grade达到LV32,,,,
AchievementDesc_17,Contract pattern grade reached LV34,,契约纹Grade达到LV34,,,,
AchievementDesc_18,Contract pattern grade reached LV36,,契约纹Grade达到LV36,,,,
AchievementDesc_19,Contract pattern grade reached LV38,,契约纹Grade达到LV38,,,,
AchievementDesc_20,Contract pattern grade reached LV40,,契约纹Grade达到LV40,,,,
AchievementDesc_21,Contract pattern grade reached LV42,,契约纹Grade达到LV42,,,,
AchievementDesc_22,Contract pattern grade reached LV44,,契约纹Grade达到LV44,,,,
AchievementDesc_23,Contract pattern grade reached LV46,,契约纹Grade达到LV46,,,,
AchievementDesc_24,Contract pattern grade reached LV48,,契约纹Grade达到LV48,,,,
AchievementDesc_25,Contract pattern grade reached LV50,,契约纹Grade达到LV50,,,,
AchievementDesc_26,Wear 24 pieces of green or above equipment,,穿戴24件碧绿以上装备,,,,
AchievementDesc_27,Wear 24 pieces of blue or above equipment,,穿戴24件蔚蓝以上装备,,,,
AchievementDesc_28,Wear 24 pieces of crimson or above equipment,,穿戴24件绯紫以上装备,,,,
AchievementDesc_29,Wear 24 pieces of pure gold. Epic level 1 or above equipment,,穿戴24件纯金．史诗一阶以上装备,,,,
AchievementDesc_30,Wear 24 pieces of pure gold. Epic Tier 2 and above equipment,,穿戴24件纯金．史诗二阶及以上装备,,,,
AchievementDesc_31,Wear 24 pieces of pure gold. Epic level 3 and above equipment,,穿戴24件纯金．史诗三阶及以上装备,,,,
AchievementDesc_32,Wear 24 pieces of neon. Awakening level 1 and above equipment,,穿戴24件霓虹．觉醒一阶及以上装备,,,,
AchievementDesc_33,Wear 24 pieces of neon. Awakening level 2 and above equipment,,穿戴24件霓虹．觉醒二阶及以上装备,,,,
AchievementDesc_34,Wear 24 pieces of neon. Awakening level 3 and above equipment,,穿戴24件霓虹．觉醒三阶及以上装备,,,,
AchievementDesc_35,Wear 24 pieces of neon. Awakening level 4 and above equipment,,穿戴24件霓虹．觉醒四阶及以上装备,,,,
AchievementDesc_36,Has 2 beast god shapes,,擁有2個獸神造型,,,,
AchievementDesc_37,Has 3 beast god shapes,,擁有3個獸神造型,,,,
AchievementDesc_38,Has 6 initial SSR Star Gods,,擁有6個初始SSR星神,,,,
AchievementDesc_39,Has 12 initial SSR Star Gods,,擁有12個初始SSR星神,,,,
AchievementDesc_40,Has 24 initial SSR Star Gods,,擁有24個初始SSR星神,,,,
AchievementDesc_41,Have 6 level 20 Star Gods,,拥有6个20级星神,,,,
AchievementDesc_42,Have 6 level 30 Star Gods,,拥有6个30级星神,,,,
AchievementDesc_43,Have 6 level 40 Star Gods,,拥有6个40级星神,,,,
AchievementDesc_44,Have 6 level 50 Star Gods,,拥有6个50级星神,,,,
AchievementDesc_45,Have 6 level 60 Star Gods,,拥有6个60级星神,,,,
AchievementDesc_46,Have 6 level 70 Star Gods,,拥有6个70级星神,,,,
AchievementDesc_47,Have 6 level 80 Star Gods,,拥有6个80级星神,,,,
AchievementDesc_48,Have 6 level 90 Star Gods,,拥有6个90级星神,,,,
AchievementDesc_49,Have 6 level 100 star gods,,拥有6个100级星神,,,,
AchievementDesc_50,Has 6 level 110 Star Gods,,拥有6个110级星神,,,,
AchievementDesc_51,Has 6 level 120 Star Gods,,拥有6个120级星神,,,,
AchievementDesc_52,Have 5 5 Star Gods,,拥有5个5星星神,,,,
AchievementDesc_53,Have 10 5 star gods,,拥有10个5星星神,,,,
AchievementDesc_54,Have 15 5 star gods,,拥有15个5星星神,,,,
AchievementDesc_55,Have 20 5 star gods,,拥有20个5星星神,,,,
AchievementDesc_56,World Chat 10 times,,世界聊天10次,,,,
AchievementDesc_57,World Chat 30 times,,世界聊天30次,,,,
AchievementDesc_58,World Chat 50 times,,世界聊天50次,,,,
AchievementDesc_59,World Chat 100 times,,世界聊天100次,,,,
AchievementDesc_60,World Chat 300 times,,世界聊天300次,,,,
AchievementDesc_61,Owns 1 five-star beast god,,拥有1个五星兽神,,,,
AchievementDesc_62,Owns 3 five-star beast god,,拥有3个五星兽神,,,,
AchievementDesc_63,Owns 5 five-star beast god,,拥有5个五星兽神,,,,
AchievementDesc_64,Owns 8 five-star beast god,,拥有8个五星兽神,,,,
AchievementDesc_65,1 piece of beast god reaches enhanced level 3,,1件兽神达到强化3级,,,,
AchievementDesc_66,3 piece of beast god reaches enhanced level 3,,3件兽神达到强化3级,,,,
AchievementDesc_67,8 piece of beast god reaches enhanced level 3,,8件兽神达到强化3级,,,,
AchievementDesc_68,Obtain 10 additional rewards in mission dispatches,,在任务派遣中获得10次额外奖励,,,,
AchievementDesc_69,Obtain 50 additional rewards in mission dispatches,,在任务派遣中获得50次额外奖励,,,,
AchievementDesc_70,Obtain 100 additional rewards in mission dispatches,,在任务派遣中获得100次额外奖励,,,,
AchievementDesc_71,Obtain 200 additional rewards in mission dispatches,,在任务派遣中获得200次额外奖励,,,,
AchievementDesc_72,Obtain 300 additional rewards in mission dispatches,,在任务派遣中获得300次额外奖励,,,,
AchievementDesc_73,Obtain 500 additional rewards in mission dispatches,,在任务派遣中获得500次额外奖励,,,,
AchievementDesc_74,1 piece of beast god reaches enhanced level 4,,1件兽神达到强化4阶,,,,
AchievementDesc_75,3 piece of beast god reaches enhanced level 4,,3件兽神达到强化4阶,,,,
AchievementDesc_76,8 piece of beast god reaches enhanced level 4,,8件兽神达到强化4阶,,,,
AchievementDesc_77,Promotion to Godhead [Demigod],,神格晋升【半神】,,,,
AchievementDesc_78,Promotion to Godhead [Apprentice God],,神格晋升【见习神】,,,,
AchievementDesc_79,Promotion to Godhead [Level 1 God],,神格晋升【一级神】,,,,
AchievementDesc_80,Promotion of Godhead [Level 2 God],,神格晋升【二级神】,,,,
AchievementDesc_81,Promotion of Godhead [Level 3 God],,神格晋升【三级神】,,,,
AchievementDesc_82,Promotion of Godhead [Level 4 God],,神格晋升【四级神】,,,,
AchievementDesc_83,Promotion to Godhead [Level 1 Holy God],,神格晋升【一级圣神】,,,,
AchievementDesc_84,Promotion to Godhead [Level 2 Holy God],,神格晋升【二级圣神】,,,,
AchievementDesc_85,Promotion to Godhead [Level 3 Holy God],,神格晋升【三级圣神】,,,,
AchievementDesc_86,Promotion of Godhead [Level 1 Super God],,神格晋升【一级超神】,,,,
AchievementDesc_87,Promotion of Godhead [Level 2 Super God],,神格晋升【二级超神】,,,,
AchievementDesc_88,Promotion of Godhead [Level 3 Super God],,神格晋升【三级超神】,,,,
AchievementDesc_89,Promotion of Godhead [Level 4 Super God],,神格晋升【四级超神】,,,,
AchievementDesc_90,Assist in victory 40 times in Ragnarok,,在諸神黃昏中助戰勝利40次,,,,
AchievementDesc_91,Assist in victory 100 times in Ragnarok,,在諸神黃昏中助戰勝利100次,,,,
AchievementDesc_92,Assist in victory 200 times in Ragnarok,,在諸神黃昏中助戰勝利200次,,,,
AchievementDesc_93,Assist in victory 400 times in Ragnarok,,在諸神黃昏中助戰勝利400次,,,,
AchievementDesc_94,Assist in victory 600 times in Ragnarok,,在諸神黃昏中助戰勝利600次,,,,
AchievementDesc_95,Equip 24 combat circuits with 1 star or above,,裝備24個1星以上戰鬥迴路,,,,
AchievementDesc_96,Equip 24 combat circuits with 2 star or above,,裝備24個2星以上戰鬥迴路,,,,
AchievementDesc_97,Equip 24 combat circuits with 3 star or above,,裝備24個3星以上戰鬥迴路,,,,
AchievementDesc_98,Equip 24 combat circuits with 4 star or above,,裝備24個4星以上戰鬥迴路,,,,
AchievementDesc_99,Equip 24 combat circuits with 5 star or above,,裝備24個5星以上戰鬥迴路,,,,
AchievementDesc_100,Equipped with 24 ultimate battle circuits,,裝備24個究極戰鬥迴路,,,,
AchievementDesc_101,24 pieces of equipment reached accuracy level A,,24件装备达到精度A阶,,,,
AchievementDesc_102,24 pieces of equipment reached accuracy level S,,24件装备达到精度S阶,,,,
AchievementDesc_103,24 pieces of equipment reached accuracy level SS,,24件装备达到精度SS阶,,,,
AchievementDesc_104,12 pieces of equipment have reached the EX0 level of accuracy,,12件装备达到精度EX0阶,,,,
AchievementDesc_105,12 pieces of equipment have reached the EX1 level of accuracy,,12件装备达到精度EX1阶,,,,
AchievementDesc_106,12 pieces of equipment reach the EX2 level of accuracy,,12件装备达到精度EX2阶,,,,
AchievementDesc_107,Purchased Star Palace Secret Collection 5 times in total,,累积购买星宮秘藏5次,,,,
AchievementDesc_108,Purchased Star Palace Secret Collection 20 times in total,,累积购买星宮秘藏20次,,,,
AchievementDesc_109,Purchased Star Palace Secret Collection 50 times in total,,累积购买星宮秘藏50次,,,,
AchievementDesc_110,Purchased Star Palace Secret Collection 75 times in total,,累积购买星宮秘藏75次,,,,
AchievementDesc_111,Purchased Star Palace Secret Collection 100 times in total,,累积购买星宮秘藏100次,,,,
AchievementDesc_112,Purchased Star Palace Secret Collection 150 times in total,,累积购买星宮秘藏150次,,,,
AchievementDesc_113,Purchased Star Palace Secret Collection 200 times in total,,累积购买星宮秘藏200次,,,,
AchievementDesc_114,Purchased Star Palace Secret Collection 300 times in total,,累积购买星宮秘藏300次,,,,
AchievementDesc_115,Win 10 times in Ragnarok,,諸神黃昏勝利10次,,,,
AchievementDesc_116,Win 30 times in Ragnarok,,諸神黃昏勝利30次,,,,
AchievementDesc_117,Win 50 times in Ragnarok,,諸神黃昏勝利50次,,,,
AchievementDesc_118,Win 80 times in Ragnarok,,諸神黃昏勝利80次,,,,
AchievementDesc_119,Win 120 times in Ragnarok,,諸神黃昏勝利120次,,,,
AchievementDesc_120,Win 200 times in Ragnarok,,諸神黃昏勝利200次,,,,
AchievementDesc_121,Win 300 times in Ragnarok,,諸神黃昏勝利300次,,,,
AchievementDesc_122,Win 500 times in Ragnarok,,諸神黃昏勝利500次,,,,
AchievementDesc_123,Win 1000 times in Ragnarok,,諸神黃昏勝利1000次,,,,
AchievementDesc_124,Purchase any 1 item in the exchange,,在交易所中购买任意1件道具,,,,
AchievementDesc_125,Purchase any 10 item in the exchange,,在交易所中购买任意10件道具,,,,
AchievementDesc_126,Purchase any 20 item in the exchange,,在交易所中购买任意20件道具,,,,
AchievementDesc_127,Purchase any 30 item in the exchange,,在交易所中购买任意30件道具,,,,
AchievementDesc_128,Purchase any 50 item in the exchange,,在交易所中购买任意50件道具,,,,
AchievementDesc_129,Purchase any 80 item in the exchange,,在交易所中购买任意80件道具,,,,
AchievementDesc_130,Purchase any 200 item in the exchange,,在交易所中购买任意200件道具,,,,
AchievementDesc_131,Reach the Bronze Fighter rank in the knockout round,,淘汰賽達到青銅鬥士段位,,,,
AchievementDesc_132,Reach the Silver Fighter rank in the knockout round,,淘汰賽達到白銀鬥士段位,,,,
AchievementDesc_133,Reach the gold fighter rank in the knockout round,,淘汰賽達到黃金鬥士段位,,,,
AchievementDesc_134,Reach the Light Diamond Fighter rank in the knockout round,,淘汰賽達到光鑽鬥士段位,,,,
AchievementDesc_135,Gain a total of 250 activity points from daily tasks,,每日任務累計獲得活躍度250,,,,
AchievementDesc_136,Gain a total of 500 activity points from daily tasks,,每日任務累計獲得活躍度500,,,,
