HeroSkin_Name_1403_1,High school student,,女高中生,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
#SkinPOPUPname,,,,,,,
skinName_1101_1,Female Teacher,,女教師,,,,
skinName_1103_1,Summer Festival,,夏日祭,,,,
skinName_1303_1,Bunny girl,,兔女郎,,,,
skinName_1304_1,Cheongsam,,旗袍,,,,
skinName_1401_1,Swimsuit warrior,,泳裝武者,,,,
skinName_2001_1,Eternal,,永恆,,,,
skinName_2004_1,Phantom of Sorrow,,幽殤魅影,,,,
skinName_1204_1,Maid,,女僕,,,,
skinName_1104_1,Succubus,,魅魔,,,,
skinName_1403_1,High school student,,女高中生,,,,
,,,,,,,
,,,,,,,
#SkinSDKname,,,,,,,
Skin_Name_1103_S01,Summer festival,,夏日祭,,,,
Skin_Name_1403_S01,High school student,,女高中生,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
ChatOverlay_Tab_System,System,,系統,,,,
ChatOverlay_Tab_ServerArea,Partition ,,分區,,,,
ChatOverlay_Tab_Server,Server,,世界,,,,
ChatOverlay_Tab_Guild,Guild,,公會,,,,
ChatOverlay_Tab_Team,Team,,隊伍,,,,
ChatOverlay_Tab_MultiBossTeam,Boss Team,,隊伍,,,,
ChatOverlay_Tab_Private,Private,,私信,,,,
ChatOverlay_Send,Send,,發送,,,,
ChatOverlay_Copy,Copy,,複製,,,,
ChatOverlay_Ref,Quote,,引用,,,,
ChatOverlay_Ref_Msg_Ref,{0} : {1},,{0} : {1},,,,
ChatOverlay_Ref_Msg_Msg,@{0} {1},,@{0} {1},,,,
ChatOverlay_ChoosePrivateUser,Choose someone to start chatting with,,選擇一位對象開始聊天,,,,
ChatOverlay_Setting,Chat settings,,聊天設定,,,,
ChatSetting_Title,Set up,,設置,,,,
ChatSetting_Tab_Receive,Information,,消息,,,,
ChatSetting_Tab_BulletScreen,Barrage,,彈幕,,,,
ChatSetting_Receive,Receive all,,接收消息,,,,
ChatSetting_BulletScreen_Page,Barrage opens,,彈幕開啟,,,,
ChatSetting_BulletScreen_Page_0,Ragnarok,,諸神黃昏,,,,
ChatSetting_BulletScreen_Page_1,Galaxy Railway,,銀河鐵道,,,,
ChatSetting_BulletScreen_Page_2,The gods return,,诸神回归,,,,
ChatSetting_BulletScreen_Page_3,Famous generals in troubled times,,亂世名將,,,,
ChatSetting_BulletScreen_Page_4,Siege,,攻城戰,,,,
ChatSetting_BulletScreen_Page_5,Other,,其他,,,,
ChatSetting_BulletScreen_Channel,Danmaku receiving channel,,彈幕接收頻道,,,,
ChatSetting_BulletScreen_Message,[{0}]{1} : {2},,[{0}]{1} : {2},,,,
ChatSetting_BulletScreen_Message_System,[{0}]{1},,[{0}]{1},,,,
ChatGroup_Message,<mark={0}> {1}  </mark> {2} : {3},,<mark={0}> {1}  </mark> {2} : {3},,,,
ChatGroup_Message_System,<mark={0}> {1}  </mark> {2},,<mark={0}> {1}  </mark> {2},,,,
ChatGroup_Message_Color_System,#FFFF0044,,#FFFF0044,,,,
ChatGroup_Message_Color_ServerArea,#FFFF0044,,#FFFF0044,,,,
ChatGroup_Message_Color_Server,#FFFF0044,,#FFFF0044,,,,
ChatGroup_Message_Color_Guild,#97FF0044,,#97FF0044,,,,
ChatGroup_Message_Color_Team,#F3710044,,#F3710044,,,,
ChatGroup_Message_Color_Private,#FFDA0044,,#FFDA0044,,,,
ChatOverley_System_CannotSend,The current channel is not available for chatting,,當前頻道不可聊天,,,,
ChatOverley_Guild_NoGuild,You have not joined the guild yet and cannot chat.,,當前尚未加入公會無法聊天,,,,
ChatOverley_Guild_NoGuildDesc_1,"You are not on a guild yet

<#2DCCD3>Open guild at level 26</color>",,"You have not joined the guild yet

<#2DCCD3>Open the guild at level 26</color>",,,,
ChatOverley_Guild_NoGuildDesc_2,"1. You can tribute in the guild to get a lot of guild coins
2. You can participate in guild activities and get a lot of rewards
3. Rare resources can be purchased in the guild store",,"1. You can tribute in the guild to obtain a large amount of guild coins
2. You can participate in guild activities and get a lot of rewards
3. Rare resources can be purchased in the guild store",,,,
ChatOverley_Guild_NoGuildDesc_3,Apply to join,,申請加入,,,,
ChatOverley_HiddenChannel,Are you sure you want to hide the private chat with <#F9423A>{0}</color>?,,你確定要隱藏與<#F9423A>{0}</color>的私聊嗎?,,,,
ChatOverley_ChatCoolDown,You can speak on channel {1} again after {0} seconds,,{0}秒後可以再次在{1}頻道發言,,,,
ChatOverley_Server_VipLevel,Psychic Level 1 Unlocks World Channel Speech,,心靈等級1解鎖世界頻道發言,,,,
ChatOverley_BottomScrollMessageCount,{0} new messages,,{0}條新消息,,,,
GuildStatusInactiveAlert,The guild has been dissolved,,公會已經解散,,,,
,,,,,,,
,,,,,,,
#Top Announcement,,,,,,,
Chat_TopAnnouncement_PvpTopUserLogin,The first place in the Arena <#2DCCD3>{0}</color> is online,,鬥技場第一名<#2DCCD3>{0}</color>上線了,,,,
,,,,,,,
#Friend page,,,,,,,
FriendPage_Friend,Friends,,好友,,,,
FriendPage_OverWorldFriend,Cross-server friends,,跨服好友,,,,
FriendPage_BlackList,BlackList,,黑名單,,,,
FriendPage_AddFriend,Add Friend,,添加,,,,
FriendPage_RequsetConfirm,Confirm application,,申請確認,,,,
FriendPage_Title,Friends,,好友,,,,
FriendPage_Online,Online,,在線,,,,
FriendPage_Offline_Minutes,Minutes ago,,分鐘前,,,,
FriendPage_Offline_Days,Days ago,,日前,,,,
FriendPage_OverWorldServerPlayerCount,Cross-server friends: {0}/{1},,跨服好友: {0}/{1},,,,
FriendPage_SameServerPlayerCount,Friends in this server: {0}/{1},,本服好友: {0}/{1},,,,
FriendPage_NoGuild,No guild,,無公會,,,,
FriendPage_DailyFriendshipCount,<color=#028bda>Received today:<color=#ee5555>{0}/{1},,<color=#028bda>今日已領取:<color=#ee5555>{0}/{1},,,,
FriendPage_Friendship_point,Friend points:,,友情點數:,,,,
FriendPage_Power,Combat power,,戰力,,,,
FriendPage_Guild,Guild,,公會,,,,
FriendPage_OfflineTime,Offline time,,離線時間,,,,
FriendPage_DeleteAll,Delete All,,一鍵刪除,,,,
FriendPage_GetAll,Get All,,一鍵領取,,,,
FriendPage_Chat,Delete All,,一鍵刪除,,,,
FriendPage_DeleteFriend,Delete friend,,刪除好友,,,,
FriendPage_AddToBlackList,Add to Blacklist,,加入黑名單,,,,
FriendPage_Duel,Duel,,切磋,,,,
FriendPage_CheckTeam,View team,,查看隊伍,,,,
FriendPage_ComparStrength,,,         ,,,,
FriendPage_InputFeildText,Search for players by entering name or ID,,輸入名字或ID搜索玩家,,,,
FriendPage_Search,Search,,搜索,,,,
FriendPage_Reflash,Refresh,,換一批,,,,
FriendPage_AddAll,Add all,,一鍵添加,,,,
FriendPage_AddFriend,Add friend,,添加,,,,
FriendPage_ConfirmAll,Confirm all,,一鍵接受,,,,
FriendPage_RejectAll,Reject all,,一鍵拒絕,,,,
FriendPage_Gift,Gift,,贈送,,,,
FriendPage_GiftAll,Gift All,,一键贈送,,,,
FriendPage_RemoveBlackList,Remove from blacklist,,移除黑名單,,,,
FriendPage_NoBlackList,No blacklist members,,未有黑名單成員,,,,
FriendPage_NoOverWorldFriend,No friends,,未有好友,,,,
FriendPage_NoFriend,未有好友,,未有好友,,,,
FriendPage_Player,Player,,玩家,,,,
FriendPage_Server,Server,,伺服器,,,,
FriendPage_Operate,Operate,,操作,,,,
FriendPage_BlackList_Text,"Do you want to block the player?<br>After being blocked, the friend relationship will be terminated!",,"是否拉黑玩家?<br>拉黑後,將解除好友關係!",,,,
,,,,,,,
#Welfare,,,,,,,
WelfarePage_Title,Event page,,活動頁,,,,
WelfarePage_TimeLimit,Limited time,,限時,,,,
WelfarePage_Once,Welfare,,福利,,,,
WelfarePage_Weekly,Weekly,,每週,,,,
WelfarePage_Special,Wonderful activities,,精彩活動,,,,
WelfarePage_Redemption,Redeem,,兌換,,,,
Welfare_Row_Title,Rewards,,獎勵,,,,
Welfare_Row_RemainTime,Remaining time: <color=#1EB2FF>{0}</color>,,剩餘時間: <color=#1EB2FF>{0}</color>,,,,
Welfare_Row_ClaimTime,Remaining time to collect: <color=#1EB2FF>{0}</color>,,剩餘領取時間: <color=#1EB2FF>{0}</color>,,,,
Welfare_Row_NotStart,Event has not started {0},,活動未開始 {0},,,,
Welfare_Row_Finish,The event has ended,,活動已完結,,,,
Welfare_Common_RemainTime,Remaining time for the event:,,活動剩餘時間：,,,,
Welfare_Common_ClaimTime,Remaining time to collect:,,剩餘領取時間：,,,,
,,,,,,,
ChargePage_Warning_Empty,Please enter content,,請輸入內容,,,,
,,,,,,,
#Welfare - Pickup Event,,,,,,,
WelfareUREventPage_Title_Normal,Star Gods Gather,,星神集結,,,,
Welfare_urEvent_mission_Tag_1_1,R,,R,,,,
Welfare_urEvent_mission_Tag_2_1,SR,,SR,,,,
Welfare_urEvent_mission_Tag_3_1,SSR,,SSR,,,,
Welfare_urEvent_mission_Tag_4_1,UR,,UR,,,,
Welfare_urEvent_mission_count,Task completion,,任務完成度,,,,
Welfare_urEvent_mission_btn_claim,Claim,,領取,,,,
Welfare_urEvent_mission_claimed,Clear,,Clear,,,,
Welfare_urEvent_DetailMenu_1,Information,,資訊,,,,
Welfare_urEvent_DetailMenu_2,Skin,,造型,,,,
Welfare_urEvent_DetailMenu_3,Destiny,,天命,,,,
Welfare_urEvent_RewardSkin,Skin,,造型,,,,
,,,,,,,
Welfare_urEvent_Tag_1,Eternal,,永恆,,,,
UR_EVENT_POINT_1,Star god point,,星神點,,,,
Welfare_urEvent_RewardCountDown,Limited time {0} days,,限時{0}日,,,,
